ds,unique_id,y,cutoff,mean,random_walk,window_average,auto_arima,prophet
2022-06-27,117175,1.3862943611198906,2022-05-16,1.3511271795171265,0.6931471805599453,0.34657359027997275,0.7695491426144598,1.3655593377652313
2022-07-04,117175,0.0,2022-05-16,1.3511271795171265,0.6931471805599453,0.34657359027997275,0.760546513974048,1.3646289606283724
2022-07-11,117175,0.0,2022-05-16,1.3511271795171265,0.6931471805599453,0.34657359027997275,0.7771161454935641,1.3628104059156576
2022-07-18,117175,0.0,2022-07-11,1.3187522492333361,0.0,0.6931471805599454,0.6373399665999795,1.3230052117522348
2022-07-25,117175,0.0,2022-07-11,1.3187522492333361,0.0,0.6931471805599454,0.6335594775117338,1.3248861548178499
2022-08-01,117175,0.0,2022-07-11,1.3187522492333361,0.0,0.6931471805599454,0.8075915920944838,1.3271897280960747
2022-08-08,117175,0.0,2022-07-11,1.3187522492333361,0.0,0.6931471805599454,0.7963729848392681,1.3292292596570625
2022-08-15,117175,0.0,2022-07-11,1.3187522492333361,0.0,0.6931471805599454,0.6758979177727028,1.3307590980354387
2022-08-22,117175,0.0,2022-07-11,1.3187522492333361,0.0,0.6931471805599454,0.6791319257515207,1.3314575349439053
2022-08-29,117175,0.6931471805599453,2022-07-11,1.3187522492333361,0.0,0.6931471805599454,0.6608632029085603,1.3308693631300674
2022-09-05,117175,0.0,2022-07-11,1.3187522492333361,0.0,0.6931471805599454,0.6642060311785616,1.3291598102046822
2022-09-12,117175,0.0,2022-09-05,1.2674143804140303,0.0,0.17328679513998643,0.4141633629063415,1.2789425313455152
2022-09-19,117175,0.0,2022-09-05,1.2674143804140303,0.0,0.17328679513998643,0.4570954998073493,1.2818886755156698
2022-09-26,117175,0.6931471805599453,2022-09-05,1.2674143804140303,0.0,0.17328679513998643,0.3157267525973236,1.2854132413638681
2022-10-03,117175,0.0,2022-09-05,1.2674143804140303,0.0,0.17328679513998643,0.42624624735503835,1.287746304876226
2022-10-10,117175,1.6094379124341003,2022-09-05,1.2674143804140303,0.0,0.17328679513998643,0.36842536930777725,1.2877106776440361
2022-10-17,117175,0.0,2022-09-05,1.2674143804140303,0.0,0.17328679513998643,0.35454775573498304,1.285367065395768
2022-10-24,117175,0.0,2022-09-05,1.2674143804140303,0.0,0.17328679513998643,0.38154331582745943,1.2820845098689835
2022-10-31,117175,0.0,2022-09-05,1.2674143804140303,0.0,0.17328679513998643,0.36435510937679705,1.2798681447077866
2022-11-07,117175,0.0,2022-10-31,1.2282307306624392,0.0,0.40235947810852524,0.14465087316036396,1.236303918016531
2022-11-14,117175,1.3862943611198906,2022-10-31,1.2282307306624392,0.0,0.40235947810852524,0.3942121783342324,1.2413303335419357
2022-11-21,117175,0.0,2022-10-31,1.2282307306624392,0.0,0.40235947810852524,0.37798671154850044,1.2440743364666518
2022-11-28,117175,0.6931471805599453,2022-10-31,1.2282307306624392,0.0,0.40235947810852524,0.36019724114410295,1.2426603739376423
2022-12-05,117175,1.6094379124341003,2022-10-31,1.2282307306624392,0.0,0.40235947810852524,0.3365343425514365,1.2384108421142666
2022-12-12,117175,0.0,2022-10-31,1.2282307306624392,0.0,0.40235947810852524,0.2992253862204328,1.2343099267371356
2022-12-19,117175,1.791759469228055,2022-10-31,1.2282307306624392,0.0,0.40235947810852524,0.3045166669159965,1.2327288533214196
2022-12-26,117175,0.0,2022-10-31,1.2282307306624392,0.0,0.40235947810852524,0.30992166221041273,1.2342344085148165
2022-05-23,117333,0.0,2022-05-16,1.5973485517628354,2.70805020110221,1.897713030922145,1.572878034151924,1.630737588539546
2022-05-30,117333,0.6931471805599453,2022-05-16,1.5973485517628354,2.70805020110221,1.897713030922145,1.653800532870724,1.6360762041195778
2022-06-06,117333,0.0,2022-05-16,1.5973485517628354,2.70805020110221,1.897713030922145,1.4451710372452822,1.637416714285235
2022-06-13,117333,1.791759469228055,2022-05-16,1.5973485517628354,2.70805020110221,1.897713030922145,1.4434560329973936,1.6356707828018242
2022-06-20,117333,2.302585092994046,2022-05-16,1.5973485517628354,2.70805020110221,1.897713030922145,1.4037563943168065,1.6355367790975786
2022-06-27,117333,1.3862943611198906,2022-05-16,1.5973485517628354,2.70805020110221,1.897713030922145,1.400185051146733,1.6399969105511047
2022-07-04,117333,2.302585092994046,2022-05-16,1.5973485517628354,2.70805020110221,1.897713030922145,1.3923653595881513,1.6453132047970964
2022-07-11,117333,0.6931471805599453,2022-05-16,1.5973485517628354,2.70805020110221,1.897713030922145,1.391048778340616,1.643977363946961
2022-07-18,117333,1.9459101490553132,2022-07-11,1.5777329537375813,0.6931471805599453,1.6711529319169816,1.4464255965444797,1.608133455682829
2022-07-25,117333,2.1972245773362196,2022-07-11,1.5777329537375813,0.6931471805599453,1.6711529319169816,1.2180793707405924,1.5979223463829615
2022-08-01,117333,0.0,2022-07-11,1.5777329537375813,0.6931471805599453,1.6711529319169816,1.3333837094712888,1.59296858420852
2022-08-08,117333,0.6931471805599453,2022-07-11,1.5777329537375813,0.6931471805599453,1.6711529319169816,1.3015581110458145,1.5939276489942222
2022-08-15,117333,2.6390573296152584,2022-07-11,1.5777329537375813,0.6931471805599453,1.6711529319169816,1.319419976473085,1.5962833440148134
2022-08-22,117333,2.1972245773362196,2022-07-11,1.5777329537375813,0.6931471805599453,1.6711529319169816,1.3151058734035637,1.5965625280265263
2022-08-29,117333,2.5649493574615367,2022-07-11,1.5777329537375813,0.6931471805599453,1.6711529319169816,1.3179146701041766,1.5972848930948391
2022-09-05,117333,0.0,2022-07-11,1.5777329537375813,0.6931471805599453,1.6711529319169816,1.3173561732296668,1.603642630729529
2022-09-12,117333,1.3862943611198906,2022-09-05,1.575731128432705,0.0,1.8503078161032533,1.4473425556644124,1.6018814156575085
2022-09-19,117333,0.6931471805599453,2022-09-05,1.575731128432705,0.0,1.8503078161032533,1.1726925773294221,1.611882700637411
2022-09-26,117333,0.0,2022-09-05,1.575731128432705,0.0,1.8503078161032533,1.3619936514165545,1.6136760924368063
2022-10-03,117333,2.3978952727983707,2022-09-05,1.575731128432705,0.0,1.8503078161032533,1.3347579094701898,1.6046378177683889
2022-10-10,117333,0.0,2022-09-05,1.575731128432705,0.0,1.8503078161032533,1.3600670191130815,1.5933621308503372
2022-10-17,117333,2.3978952727983707,2022-09-05,1.575731128432705,0.0,1.8503078161032533,1.3577800978781454,1.5900709850703085
2022-10-24,117333,2.3978952727983707,2022-09-05,1.575731128432705,0.0,1.8503078161032533,1.3612496281594821,1.594977456074048
2022-10-31,117333,1.791759469228055,2022-09-05,1.575731128432705,0.0,1.8503078161032533,1.3611427260948286,1.5991131511669507
2022-11-07,117333,1.6094379124341003,2022-10-31,1.5680263174419122,1.791759469228055,1.646887503706199,1.5633279677357805,1.588324397213505
2022-11-14,117333,2.3978952727983707,2022-10-31,1.5680263174419122,1.791759469228055,1.646887503706199,1.459107654252495,1.5824288111308027
2022-11-21,117333,1.3862943611198906,2022-10-31,1.5680263174419122,1.791759469228055,1.646887503706199,1.418887271643437,1.5845849097272993
2022-11-28,117333,0.0,2022-10-31,1.5680263174419122,1.791759469228055,1.646887503706199,1.4009183228234627,1.5932904177522473
2022-12-05,117333,1.3862943611198906,2022-10-31,1.5680263174419122,1.791759469228055,1.646887503706199,1.3938564803234366,1.5963713958881574
2022-12-12,117333,1.9459101490553132,2022-10-31,1.5680263174419122,1.791759469228055,1.646887503706199,1.390751773792943,1.5850511937867136
2022-12-19,117333,0.0,2022-10-31,1.5680263174419122,1.791759469228055,1.646887503706199,1.389514479434668,1.5661257612244615
2022-12-26,117333,0.6931471805599453,2022-10-31,1.5680263174419122,1.791759469228055,1.646887503706199,1.3889771512156392,1.5567584723802121
2022-05-23,117440,1.3862943611198906,2022-05-16,2.2780970959345,0.0,1.804727426904765,1.9168896016583912,2.249276536406578
2022-05-30,117440,1.791759469228055,2022-05-16,2.2780970959345,0.0,1.804727426904765,1.9168896016583912,2.3248626201800398
2022-06-06,117440,0.6931471805599453,2022-05-16,2.2780970959345,0.0,1.804727426904765,1.9168896016583912,2.38317313232282
2022-06-13,117440,2.302585092994046,2022-05-16,2.2780970959345,0.0,1.804727426904765,1.9168896016583912,2.3805303157781736
2022-06-20,117440,2.1972245773362196,2022-05-16,2.2780970959345,0.0,1.804727426904765,1.9168896016583912,2.34102074536041
2022-06-27,117440,1.791759469228055,2022-05-16,2.2780970959345,0.0,1.804727426904765,1.9168896016583912,2.3231860238608126
2022-07-04,117440,3.295836866004329,2022-05-16,2.2780970959345,0.0,1.804727426904765,1.9168896016583912,2.3493147915183505
2022-07-11,117440,2.3978952727983707,2022-05-16,2.2780970959345,0.0,1.804727426904765,1.9168896016583912,2.3811257913760455
2022-07-18,117440,2.9444389791664403,2022-07-11,2.265226038987723,2.3978952727983707,2.4206790463417436,1.9637698936523293,2.3575426038954532
2022-07-25,117440,2.8903717578961645,2022-07-11,2.265226038987723,2.3978952727983707,2.4206790463417436,1.9637698936523293,2.295033412747885
2022-08-01,117440,2.995732273553991,2022-07-11,2.265226038987723,2.3978952727983707,2.4206790463417436,1.9637698936523293,2.2387378425100875
2022-08-08,117440,0.0,2022-07-11,2.265226038987723,2.3978952727983707,2.4206790463417436,1.9637698936523293,2.2284574016941985
2022-08-15,117440,2.772588722239781,2022-07-11,2.265226038987723,2.3978952727983707,2.4206790463417436,1.9637698936523293,2.2563226184446163
2022-08-22,117440,0.0,2022-07-11,2.265226038987723,2.3978952727983707,2.4206790463417436,1.9637698936523293,2.286519079301666
2022-08-29,117440,2.1972245773362196,2022-07-11,2.265226038987723,2.3978952727983707,2.4206790463417436,1.9637698936523293,2.302018095722925
2022-09-05,117440,0.6931471805599453,2022-07-11,2.265226038987723,2.3978952727983707,2.4206790463417436,1.9637698936523293,2.3168060459474584
2022-09-12,117440,1.6094379124341003,2022-09-05,2.2463286180442377,0.6931471805599453,1.4157401200339865,1.958382737413236,2.3052435708231025
2022-09-19,117440,2.3978952727983707,2022-09-05,2.2463286180442377,0.6931471805599453,1.4157401200339865,1.7371290595758,2.330028857566801
2022-09-26,117440,0.0,2022-09-05,2.2463286180442377,0.6931471805599453,1.4157401200339865,1.912561672524224,2.315674389719523
2022-10-03,117440,1.9459101490553132,2022-09-05,2.2463286180442377,0.6931471805599453,1.4157401200339865,1.8801501510726837,2.2679871668767815
2022-10-10,117440,1.6094379124341003,2022-09-05,2.2463286180442377,0.6931471805599453,1.4157401200339865,1.9044969230833053,2.2285308607135343
2022-10-17,117440,2.1972245773362196,2022-09-05,2.2463286180442377,0.6931471805599453,1.4157401200339865,1.8997660922844126,2.2332800670714876
2022-10-24,117440,2.1972245773362196,2022-09-05,2.2463286180442377,0.6931471805599453,1.4157401200339865,1.903147919718167,2.2714917957584135
2022-10-31,117440,1.6094379124341003,2022-09-05,2.2463286180442377,0.6931471805599453,1.4157401200339865,1.9024595796005177,2.297788894223261
2022-11-07,117440,2.772588722239781,2022-10-31,2.22430831489161,1.6094379124341003,1.9033312448851598,1.8985895815440452,2.2530148024625345
2022-11-14,117440,2.3978952727983707,2022-10-31,2.22430831489161,1.6094379124341003,1.9033312448851598,1.8161268025821768,2.2376102625978307
2022-11-21,117440,1.3862943611198906,2022-10-31,2.22430831489161,1.6094379124341003,1.9033312448851598,1.8554988186541774,2.253319176101601
2022-11-28,117440,1.791759469228055,2022-10-31,2.22430831489161,1.6094379124341003,1.9033312448851598,1.843953662225266,2.293987431749631
2022-12-05,117440,1.3862943611198906,2022-10-31,2.22430831489161,1.6094379124341003,1.9033312448851598,1.849321035421171,2.3105005424944003
2022-12-12,117440,2.9444389791664403,2022-10-31,2.22430831489161,1.6094379124341003,1.9033312448851598,1.8477075562336915,2.2648767491179203
2022-12-19,117440,2.1972245773362196,2022-10-31,2.22430831489161,1.6094379124341003,1.9033312448851598,1.8484400519272068,2.180007298146593
2022-12-26,117440,1.3862943611198906,2022-10-31,2.22430831489161,1.6094379124341003,1.9033312448851598,1.8482149139894581,2.125008520827615
2022-05-23,123100C,2.8903717578961645,2022-05-16,3.0337428675238582,2.995732273553991,2.289761769397158,2.785111715360551,3.034166368872129
2022-05-30,123100C,2.9444389791664403,2022-05-16,3.0337428675238582,2.995732273553991,2.289761769397158,2.860421441982881,3.0360827940932578
2022-06-06,123100C,3.5263605246161616,2022-05-16,3.0337428675238582,2.995732273553991,2.289761769397158,2.9129344924642795,3.049302463613287
2022-06-13,123100C,3.7376696182833684,2022-05-16,3.0337428675238582,2.995732273553991,2.289761769397158,2.9495515483817845,3.070598137075413
2022-06-20,123100C,2.1972245773362196,2022-05-16,3.0337428675238582,2.995732273553991,2.289761769397158,2.9750844163407817,3.0872713798294753
2022-06-27,123100C,3.713572066704308,2022-05-16,3.0337428675238582,2.995732273553991,2.289761769397158,2.9928883421310015,3.0951090847565346
2022-07-04,123100C,2.3978952727983707,2022-05-16,3.0337428675238582,2.995732273553991,2.289761769397158,3.0053029198452124,3.1004181596542875
2022-07-11,123100C,3.5263605246161616,2022-05-16,3.0337428675238582,2.995732273553991,2.289761769397158,3.0139595353376696,3.1065439365439467
2022-07-18,123100C,2.6390573296152584,2022-07-11,3.0373512935087836,3.5263605246161616,2.958763110363765,3.1063824402865805,3.1142932934311447
2022-07-25,123100C,3.4657359027997265,2022-07-11,3.0373512935087836,3.5263605246161616,2.958763110363765,3.0874950962331633,3.1001746443286144
2022-08-01,123100C,3.7612001156935624,2022-07-11,3.0373512935087836,3.5263605246161616,2.958763110363765,3.0742346849476414,3.074674572830802
2022-08-08,123100C,3.1780538303479458,2022-07-11,3.0373512935087836,3.5263605246161616,2.958763110363765,3.0649248260832143,3.0546382648994097
2022-08-15,123100C,2.6390573296152584,2022-07-11,3.0373512935087836,3.5263605246161616,2.958763110363765,3.058388567877544,3.0477415886756125
2022-08-22,123100C,3.1780538303479458,2022-07-11,3.0373512935087836,3.5263605246161616,2.958763110363765,3.0537995969862197,3.0476370510470843
2022-08-29,123100C,3.9318256327243257,2022-07-11,3.0373512935087836,3.5263605246161616,2.958763110363765,3.0505777760025947,3.0487921121623196
2022-09-05,123100C,1.6094379124341003,2022-07-11,3.0373512935087836,3.5263605246161616,2.958763110363765,3.0483158025239327,3.0574449099966823
